project_id,title,country,climate_bin,typology,massing_type,wwr_band,image_ids,plan_ids,tags,lat,lon
p_liverpool_civic_place_and_yellamundie_li_1028737_diagrams_p_liverpool_civic_place_and_yellamundie_li_1028737,Liverpool Civic Place And Yellamundie Li 1028737 Diagrams P Liverpool Civic Place And Yellamundie Li,unknown,unknown,unknown,unknown,unknown,"['i_p_liverpool_civic_place_and_yellamundie_li_1028737_diagrams_p_liverpool_civic_place_and_yellamundie_li_1028737_p_liverpool_civic_place_and_yellamundie_li_1028737_diagrams_p_liverpool_civic_place_and_yellamundie_li_1028737_diagram_1', 'i_p_liverpool_civic_place_and_yellamundie_li_1028737_diagrams_p_liverpool_civic_place_and_yellamundie_li_1028737_p_liverpool_civic_place_and_yellamundie_li_1028737_diagrams_p_liverpool_civic_place_and_yellamundie_li_1028737_diagram_2', 'i_p_liverpool_civic_place_and_yellamundie_li_1028737_diagrams_p_liverpool_civic_place_and_yellamundie_li_1028737_p_liverpool_civic_place_and_yellamundie_li_1028737_diagrams_p_liverpool_civic_place_and_yellamundie_li_1028737_diagram_3']",[],[],-33.9252319,150.9236571
p_liverpool_civic_place_and_yellamundie_li_1028737_exteriors_p_liverpool_civic_place_and_yellamundie_li_1028737,Liverpool Civic Place And Yellamundie Li 1028737 Exteriors P Liverpool Civic Place And Yellamundie Li,unknown,unknown,unknown,unknown,unknown,"['i_p_liverpool_civic_place_and_yellamundie_li_1028737_exteriors_p_liverpool_civic_place_and_yellamundie_li_1028737_p_liverpool_civic_place_and_yellamundie_li_1028737_exteriors_p_liverpool_civic_place_and_yellamundie_li_1028737_exterior_1', 'i_p_liverpool_civic_place_and_yellamundie_li_1028737_exteriors_p_liverpool_civic_place_and_yellamundie_li_1028737_p_liverpool_civic_place_and_yellamundie_li_1028737_exteriors_p_liverpool_civic_place_and_yellamundie_li_1028737_exterior_2']",[],[],-33.9252319,150.9236571
p_liverpool_civic_place_and_yellamundie_li_1028737_interiors_p_liverpool_civic_place_and_yellamundie_li_1028737,Liverpool Civic Place And Yellamundie Li 1028737 Interiors P Liverpool Civic Place And Yellamundie Li,unknown,unknown,unknown,unknown,unknown,"['i_p_liverpool_civic_place_and_yellamundie_li_1028737_interiors_p_liverpool_civic_place_and_yellamundie_li_1028737_p_liverpool_civic_place_and_yellamundie_li_1028737_interiors_p_liverpool_civic_place_and_yellamundie_li_1028737_interior_1', 'i_p_liverpool_civic_place_and_yellamundie_li_1028737_interiors_p_liverpool_civic_place_and_yellamundie_li_1028737_p_liverpool_civic_place_and_yellamundie_li_1028737_interiors_p_liverpool_civic_place_and_yellamundie_li_1028737_interior_2', 'i_p_liverpool_civic_place_and_yellamundie_li_1028737_interiors_p_liverpool_civic_place_and_yellamundie_li_1028737_p_liverpool_civic_place_and_yellamundie_li_1028737_interiors_p_liverpool_civic_place_and_yellamundie_li_1028737_interior_3', 'i_p_liverpool_civic_place_and_yellamundie_li_1028737_interiors_p_liverpool_civic_place_and_yellamundie_li_1028737_p_liverpool_civic_place_and_yellamundie_li_1028737_interiors_p_liverpool_civic_place_and_yellamundie_li_1028737_interior_4', 'i_p_liverpool_civic_place_and_yellamundie_li_1028737_interiors_p_liverpool_civic_place_and_yellamundie_li_1028737_p_liverpool_civic_place_and_yellamundie_li_1028737_interiors_p_liverpool_civic_place_and_yellamundie_li_1028737_interior_5']",[],[],-33.9252319,150.9236571
p_long_march_cultural_digital_art_museum_c_1022354_diagrams_p_long_march_cultural_digital_art_museum_c_1022354,Long March Cultural Digital Art Museum C 1022354 Diagrams P Long March Cultural Digital Art Museum C,unknown,unknown,unknown,unknown,unknown,['i_p_long_march_cultural_digital_art_museum_c_1022354_diagrams_p_long_march_cultural_digital_art_museum_c_1022354_p_long_march_cultural_digital_art_museum_c_1022354_diagrams_p_long_march_cultural_digital_art_museum_c_1022354_diagram_1'],[],[],26.6475899,106.63019
p_long_march_cultural_digital_art_museum_c_1022354_exteriors_p_long_march_cultural_digital_art_museum_c_1022354,Long March Cultural Digital Art Museum C 1022354 Exteriors P Long March Cultural Digital Art Museum C,unknown,unknown,unknown,unknown,unknown,"['i_p_long_march_cultural_digital_art_museum_c_1022354_exteriors_p_long_march_cultural_digital_art_museum_c_1022354_p_long_march_cultural_digital_art_museum_c_1022354_exteriors_p_long_march_cultural_digital_art_museum_c_1022354_exterior_1', 'i_p_long_march_cultural_digital_art_museum_c_1022354_exteriors_p_long_march_cultural_digital_art_museum_c_1022354_p_long_march_cultural_digital_art_museum_c_1022354_exteriors_p_long_march_cultural_digital_art_museum_c_1022354_exterior_2']",[],[],26.6475899,106.63019
p_long_march_cultural_digital_art_museum_c_1022354_interiors_p_long_march_cultural_digital_art_museum_c_1022354,Long March Cultural Digital Art Museum C 1022354 Interiors P Long March Cultural Digital Art Museum C,unknown,unknown,unknown,unknown,unknown,"['i_p_long_march_cultural_digital_art_museum_c_1022354_interiors_p_long_march_cultural_digital_art_museum_c_1022354_p_long_march_cultural_digital_art_museum_c_1022354_interiors_p_long_march_cultural_digital_art_museum_c_1022354_interior_1', 'i_p_long_march_cultural_digital_art_museum_c_1022354_interiors_p_long_march_cultural_digital_art_museum_c_1022354_p_long_march_cultural_digital_art_museum_c_1022354_interiors_p_long_march_cultural_digital_art_museum_c_1022354_interior_2']",[],[],26.6475899,106.63019
p_louis_saint_laurent_school_stgm_architec_1026167_diagrams_p_louis_saint_laurent_school_stgm_architec_1026167,Louis Saint Laurent School Stgm Architec 1026167 Diagrams P Louis Saint Laurent School Stgm Architec,unknown,unknown,unknown,unknown,unknown,['i_p_louis_saint_laurent_school_stgm_architec_1026167_diagrams_p_louis_saint_laurent_school_stgm_architec_1026167_p_louis_saint_laurent_school_stgm_architec_1026167_diagrams_p_louis_saint_laurent_school_stgm_architec_1026167_diagram_1'],[],[],56.130366,-106.346771
p_louis_saint_laurent_school_stgm_architec_1026167_exteriors_p_louis_saint_laurent_school_stgm_architec_1026167,Louis Saint Laurent School Stgm Architec 1026167 Exteriors P Louis Saint Laurent School Stgm Architec,unknown,unknown,unknown,unknown,unknown,"['i_p_louis_saint_laurent_school_stgm_architec_1026167_exteriors_p_louis_saint_laurent_school_stgm_architec_1026167_p_louis_saint_laurent_school_stgm_architec_1026167_exteriors_p_louis_saint_laurent_school_stgm_architec_1026167_exterior_1', 'i_p_louis_saint_laurent_school_stgm_architec_1026167_exteriors_p_louis_saint_laurent_school_stgm_architec_1026167_p_louis_saint_laurent_school_stgm_architec_1026167_exteriors_p_louis_saint_laurent_school_stgm_architec_1026167_exterior_2']",[],[],56.130366,-106.346771
p_louis_saint_laurent_school_stgm_architec_1026167_interiors_p_louis_saint_laurent_school_stgm_architec_1026167,Louis Saint Laurent School Stgm Architec 1026167 Interiors P Louis Saint Laurent School Stgm Architec,unknown,unknown,unknown,unknown,unknown,"['i_p_louis_saint_laurent_school_stgm_architec_1026167_interiors_p_louis_saint_laurent_school_stgm_architec_1026167_p_louis_saint_laurent_school_stgm_architec_1026167_interiors_p_louis_saint_laurent_school_stgm_architec_1026167_interior_1', 'i_p_louis_saint_laurent_school_stgm_architec_1026167_interiors_p_louis_saint_laurent_school_stgm_architec_1026167_p_louis_saint_laurent_school_stgm_architec_1026167_interiors_p_louis_saint_laurent_school_stgm_architec_1026167_interior_2', 'i_p_louis_saint_laurent_school_stgm_architec_1026167_interiors_p_louis_saint_laurent_school_stgm_architec_1026167_p_louis_saint_laurent_school_stgm_architec_1026167_interiors_p_louis_saint_laurent_school_stgm_architec_1026167_interior_3', 'i_p_louis_saint_laurent_school_stgm_architec_1026167_interiors_p_louis_saint_laurent_school_stgm_architec_1026167_p_louis_saint_laurent_school_stgm_architec_1026167_interiors_p_louis_saint_laurent_school_stgm_architec_1026167_interior_4', 'i_p_louis_saint_laurent_school_stgm_architec_1026167_interiors_p_louis_saint_laurent_school_stgm_architec_1026167_p_louis_saint_laurent_school_stgm_architec_1026167_interiors_p_louis_saint_laurent_school_stgm_architec_1026167_interior_5']",[],[],56.130366,-106.346771
p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_diagrams_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676,M Sironi Academy Of Fine Arts Lerua Stud 1034676 Diagrams P M Sironi Academy Of Fine Arts Lerua Stud,unknown,unknown,unknown,unknown,unknown,['i_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_diagrams_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_diagrams_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_diagram_1'],[],[],40.7258034,8.5557334
p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exteriors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676,M Sironi Academy Of Fine Arts Lerua Stud 1034676 Exteriors P M Sironi Academy Of Fine Arts Lerua Stud,unknown,unknown,unknown,unknown,unknown,"['i_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exteriors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exteriors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exterior_1', 'i_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exteriors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exteriors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exterior_2', 'i_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exteriors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exteriors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exterior_3', 'i_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exteriors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exteriors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exterior_4', 'i_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exteriors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exteriors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_exterior_5']",[],[],40.7258034,8.5557334
p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_interiors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676,M Sironi Academy Of Fine Arts Lerua Stud 1034676 Interiors P M Sironi Academy Of Fine Arts Lerua Stud,unknown,unknown,unknown,unknown,unknown,"['i_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_interiors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_interiors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_interior_1', 'i_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_interiors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_interiors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_interior_2', 'i_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_interiors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_interiors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_interior_3', 'i_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_interiors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_interiors_p_m_sironi_academy_of_fine_arts_lerua_stud_1034676_interior_4']",[],[],40.7258034,8.5557334
p_majlis_the_manama_wind_catchers_pavilion_1034852_exteriors_p_majlis_the_manama_wind_catchers_pavilion_1034852,Majlis The Manama Wind Catchers Pavilion 1034852 Exteriors P Majlis The Manama Wind Catchers Pavilion,unknown,unknown,unknown,unknown,unknown,"['i_p_majlis_the_manama_wind_catchers_pavilion_1034852_exteriors_p_majlis_the_manama_wind_catchers_pavilion_1034852_p_majlis_the_manama_wind_catchers_pavilion_1034852_exteriors_p_majlis_the_manama_wind_catchers_pavilion_1034852_exterior_1', 'i_p_majlis_the_manama_wind_catchers_pavilion_1034852_exteriors_p_majlis_the_manama_wind_catchers_pavilion_1034852_p_majlis_the_manama_wind_catchers_pavilion_1034852_exteriors_p_majlis_the_manama_wind_catchers_pavilion_1034852_exterior_2']",[],[],45.440379,12.3159547
p_majlis_the_manama_wind_catchers_pavilion_1034852_interiors_p_majlis_the_manama_wind_catchers_pavilion_1034852,Majlis The Manama Wind Catchers Pavilion 1034852 Interiors P Majlis The Manama Wind Catchers Pavilion,unknown,unknown,unknown,unknown,unknown,"['i_p_majlis_the_manama_wind_catchers_pavilion_1034852_interiors_p_majlis_the_manama_wind_catchers_pavilion_1034852_p_majlis_the_manama_wind_catchers_pavilion_1034852_interiors_p_majlis_the_manama_wind_catchers_pavilion_1034852_interior_1', 'i_p_majlis_the_manama_wind_catchers_pavilion_1034852_interiors_p_majlis_the_manama_wind_catchers_pavilion_1034852_p_majlis_the_manama_wind_catchers_pavilion_1034852_interiors_p_majlis_the_manama_wind_catchers_pavilion_1034852_interior_2']",[],[],45.440379,12.3159547
p_mengzi_nsau_bookstore_of_librairie_avant_1029258_exteriors_p_mengzi_nsau_bookstore_of_librairie_avant_1029258,Mengzi Nsau Bookstore Of Librairie Avant 1029258 Exteriors P Mengzi Nsau Bookstore Of Librairie Avant,unknown,unknown,unknown,unknown,unknown,"['i_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_exteriors_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_exteriors_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_exterior_1', 'i_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_exteriors_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_exteriors_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_exterior_2', 'i_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_exteriors_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_exteriors_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_exterior_3']",[],[],23.3962199,103.36481
p_mengzi_nsau_bookstore_of_librairie_avant_1029258_interiors_p_mengzi_nsau_bookstore_of_librairie_avant_1029258,Mengzi Nsau Bookstore Of Librairie Avant 1029258 Interiors P Mengzi Nsau Bookstore Of Librairie Avant,unknown,unknown,unknown,unknown,unknown,"['i_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_interiors_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_interiors_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_interior_1', 'i_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_interiors_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_interiors_p_mengzi_nsau_bookstore_of_librairie_avant_1029258_interior_2']",[],[],23.3962199,103.36481
p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_diagrams_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126,Mirage In Yumeshima Pondedge F A R M 1035126 Diagrams P Mirage In Yumeshima Pondedge F A R M,unknown,unknown,unknown,unknown,unknown,['i_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_diagrams_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_diagrams_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_diagram_1'],[],[],34.6937249,135.5022535
p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_exteriors_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126,Mirage In Yumeshima Pondedge F A R M 1035126 Exteriors P Mirage In Yumeshima Pondedge F A R M,unknown,unknown,unknown,unknown,unknown,"['i_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_exteriors_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_exteriors_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_exterior_1', 'i_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_exteriors_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_exteriors_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_exterior_2']",[],[],34.6937249,135.5022535
p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_interiors_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126,Mirage In Yumeshima Pondedge F A R M 1035126 Interiors P Mirage In Yumeshima Pondedge F A R M,unknown,unknown,unknown,unknown,unknown,"['i_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_interiors_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_interiors_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_interior_1', 'i_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_interiors_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_interiors_p_mirage_in_yumeshima_pondedge_f_a_r_m_1035126_interior_2']",[],[],34.6937249,135.5022535
p_mirikaroden_nakagawa_cultural_complex_fu_1032242_diagrams_p_mirikaroden_nakagawa_cultural_complex_fu_1032242,Mirikaroden Nakagawa Cultural Complex Fu 1032242 Diagrams P Mirikaroden Nakagawa Cultural Complex Fu,unknown,unknown,unknown,unknown,unknown,"['i_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_diagrams_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_diagrams_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_diagram_1', 'i_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_diagrams_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_diagrams_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_diagram_2', 'i_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_diagrams_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_diagrams_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_diagram_3']",[],[],33.4995319,130.4221702
p_mirikaroden_nakagawa_cultural_complex_fu_1032242_exteriors_p_mirikaroden_nakagawa_cultural_complex_fu_1032242,Mirikaroden Nakagawa Cultural Complex Fu 1032242 Exteriors P Mirikaroden Nakagawa Cultural Complex Fu,unknown,unknown,unknown,unknown,unknown,"['i_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_exteriors_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_exteriors_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_exterior_1', 'i_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_exteriors_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_exteriors_p_mirikaroden_nakagawa_cultural_complex_fu_1032242_exterior_2']",[],[],33.4995319,130.4221702
